0.0001	3649.24
0.0011	333.617
0.0021	174.416
0.0031	118.34
0.0041	88.5724
0.0051	71.4124
0.0061	59.6057
0.0071	51.257
0.0081	45.6429
0.0091	39.8754
0.0101	36.3101
0.0111	33.1449
0.0121	30.4815
0.0131	28.2471
0.0141	25.8226
0.0151	24.0647
0.0161	22.7581
0.0171	21.3785
0.0181	20.2643
0.0191	19.1304
0.0201	18.149
0.0211	17.2394
0.0221	16.4422
0.0231	15.702
0.0241	15.1638
0.0251	14.5696
0.0261	14.0453
0.0271	13.4069
0.0281	12.9704
0.0291	12.6161
0.0301	12.1162
0.0311	11.8249
0.0321	11.4335
0.0331	10.9045
0.0341	10.6959
0.0351	10.3734
0.0361	10.0754
0.0371	9.84229
0.0381	9.50306
0.0391	9.2571
0.0401	9.18895
0.0411	8.90929
0.0421	8.6553
0.0431	8.4731
0.0441	8.21243
0.0451	8.09154
0.0461	7.95593
0.0471	7.69013
0.0481	7.59554
0.0491	7.39607
0.0501	7.3155
0.0511	7.12686
0.0521	6.9604
0.0531	6.89669
0.0541	6.77007
0.0551	6.65194
0.0561	6.48282
0.0571	6.41275
0.0581	6.28219
0.0591	6.18753
0.0601	6.02649
0.0611	5.96488
0.0621	5.94733
0.0631	5.78298
0.0641	5.70307
0.0651	5.60392
0.0661	5.48267
0.0671	5.38925
0.0681	5.36034
0.0691	5.32185
0.0701	5.25373
0.0711	5.11878
0.0721	5.03405
0.0731	5.00635
0.0741	4.95128
0.0751	4.85096
0.0761	4.79068
0.0771	4.72578
0.0781	4.67176
0.0791	4.61709
0.0801	4.52816
0.0811	4.51001
0.0821	4.48494
0.0831	4.40569
0.0841	4.35512
0.0851	4.28032
0.0861	4.21422
0.0871	4.20156
0.0881	4.11215
0.0891	4.04841
0.0901	4.0566
0.0911	4.02233
0.0921	3.97717
0.0931	3.93764
0.0941	3.90033
0.0951	3.85554
0.0961	3.80471
0.0971	3.69137
0.0981	3.77192
0.0991	3.65404
0.1001	3.6591
0.1011	3.59738
0.1021	3.6009
0.1031	3.56987
0.1041	3.51527
0.1051	3.45092
0.1061	3.46582
0.1071	3.38512
0.1081	3.37503
0.1091	3.33439
0.1101	3.32104
0.1111	3.26624
0.1121	3.22896
0.1131	3.23627
0.1141	3.19808
0.1151	3.19684
0.1161	3.14647
0.1171	3.13054
0.1181	3.10224
0.1191	3.05017
0.1201	3.04059
0.1211	3.00908
0.1221	2.99839
0.1231	2.97307
0.1241	2.94167
0.1251	2.90811
0.1261	2.88984
0.1271	2.86827
0.1281	2.85245
0.1291	2.81182
0.1301	2.8366
0.1311	2.78916
0.1321	2.77632
0.1331	2.7465
0.1341	2.70971
0.1351	2.72458
0.1361	2.68111
0.1371	2.64652
0.1381	2.60352
0.1391	2.62106
0.1401	2.61838
0.1411	2.60232
0.1421	2.58562
0.1431	2.54316
0.1441	2.5158
0.1451	2.50193
0.1461	2.50202
0.1471	2.47258
0.1481	2.45782
0.1491	2.42774
0.1501	2.4522
0.1511	2.42332
0.1521	2.39721
0.1531	2.38888
0.1541	2.37768
0.1551	2.33473
0.1561	2.33188
0.1571	2.33278
0.1581	2.29565
0.1591	2.30968
0.1601	2.27005
0.1611	2.26096
0.1621	2.23579
0.1631	2.25673
0.1641	2.21196
0.1651	2.21721
0.1661	2.1806
0.1671	2.19151
0.1681	2.16901
0.1691	2.16432
0.1701	2.13295
0.1711	2.1243
0.1721	2.11871
0.1731	2.11045
0.1741	2.08544
0.1751	2.08376
0.1761	2.07052
0.1771	2.06679
0.1781	2.05193
0.1791	2.02998
0.1801	2.02273
0.1811	2.0308
0.1821	2.02244
0.1831	2.0013
0.1841	1.97671
0.1851	1.96241
0.1861	1.97365
0.1871	1.9485
0.1881	1.93254
0.1891	1.92753
0.1901	1.93043
0.1911	1.90087
0.1921	1.90225
0.1931	1.88285
0.1941	1.87825
0.1951	1.8712
0.1961	1.86545
0.1971	1.84748
0.1981	1.83756
0.1991	1.84915
0.2001	1.81337
0.2101	1.74544
0.2201	1.66025
0.2301	1.59071
0.2401	1.52679
0.2501	1.45836
0.2601	1.39915
0.2701	1.34659
0.2801	1.30617
0.2901	1.25388
0.3001	1.21234
0.3101	1.1795
0.3201	1.1333
0.3301	1.09831
0.3401	1.06483
0.3501	1.03751
0.3601	1.01708
0.3701	0.979985
0.3801	0.957112
0.3901	0.932502
0.4001	0.911597
0.4101	0.891553
0.4201	0.874668
0.4301	0.847704
0.4401	0.832341
0.4501	0.806764
0.4601	0.783938
0.4701	0.774524
0.4801	0.758497
0.4901	0.748109
0.5001	0.72404
0.5101	0.716293
0.5201	0.695596
0.5301	0.686097
0.5401	0.685743
0.5501	0.666992
0.5601	0.652931
0.5701	0.643061
0.5801	0.624392
0.5901	0.620529
0.6001	0.613511
0.6101	0.596405
0.6201	0.59122
0.6301	0.578085
0.6401	0.574169
0.6501	0.562583
0.6601	0.559295
0.6701	0.544108
0.6801	0.5421
0.6901	0.52857
0.7001	0.519178
0.7101	0.520069
0.7201	0.50019
0.7301	0.496264
0.7401	0.4918
0.7501	0.48817
0.7601	0.480325
0.7701	0.478779
0.7801	0.464
0.7901	0.465033
0.8001	0.458033
0.8101	0.452047
0.8201	0.447379
0.8301	0.438208
0.8401	0.429593
0.8501	0.428427
0.8601	0.422136
0.8701	0.417801
0.8801	0.418956
0.8901	0.410711
0.9001	0.407341
0.9101	0.405632
0.9201	0.396467
0.9301	0.394403
0.9401	0.387206
0.9501	0.385873
0.9601	0.379159
0.9701	0.374328
0.9801	0.374765
0.9901	0.369285
1.0001	0.365963
1.0101	0.359337
1.0201	0.360511
1.0301	0.351135
1.0401	0.346939
1.0501	0.345604
1.0601	0.341939
1.0701	0.33889
1.0801	0.335028
1.0901	0.334352
1.1001	0.334349
1.2001	0.307893
1.3001	0.279078
1.4001	0.261607
1.5001	0.243273
1.6001	0.228716
1.7001	0.214965
1.8001	0.201175
1.9001	0.193428
2.0001	0.180542
2.1001	0.172225
2.2001	0.16518
2.3001	0.15857
2.4001	0.15111
2.5001	0.145624
2.6001	0.137955
2.7001	0.132402
2.8001	0.126994
2.9001	0.122848
3.0001	0.117971
3.1001	0.114847
3.2001	0.110291
3.3001	0.106022
3.4001	0.103742
3.5001	0.10114
3.6001	0.0971949
3.7001	0.0939767
3.8001	0.0914581
3.9001	0.0883113
4.0001	0.0858088
