0.0011	-1.25908e-06
0.0021	-3.45461e-07
0.0031	-1.58531e-07
0.0041	-9.06295e-08
0.0051	-5.85729e-08
0.0061	-4.09428e-08
0.0071	-3.02218e-08
0.0081	-2.32203e-08
0.0091	-1.83973e-08
0.0101	-1.49346e-08
0.0111	-1.23649e-08
0.0121	-1.04056e-08
0.0131	-8.87758e-09
0.0141	-7.663e-09
0.0151	-6.68164e-09
0.0161	-5.8774e-09
0.0171	-5.21009e-09
0.0181	-4.65029e-09
0.0191	-4.1761e-09
0.0201	-3.7709e-09
0.0211	-3.42194e-09
0.0221	-3.11927e-09
0.0231	-2.85505e-09
0.0241	-2.62303e-09
0.0251	-2.41819e-09
0.0261	-2.23643e-09
0.0271	-2.07443e-09
0.0281	-1.92941e-09
0.0291	-1.79908e-09
0.0301	-1.68153e-09
0.0311	-1.57513e-09
0.0321	-1.47852e-09
0.0331	-1.39053e-09
0.0341	-1.31017e-09
0.0351	-1.23658e-09
0.0361	-1.16902e-09
0.0371	-1.10685e-09
0.0381	-1.04951e-09
0.0391	-9.96515e-10
0.0401	-9.47434e-10
0.0411	-9.01891e-10
0.0421	-8.59554e-10
0.0431	-8.20131e-10
0.0441	-7.83358e-10
0.0451	-7.49005e-10
0.0461	-7.16862e-10
0.0471	-6.86746e-10
0.0481	-6.58488e-10
0.0491	-6.31938e-10
0.0501	-6.06963e-10
0.0511	-5.8344e-10
0.0521	-5.61258e-10
0.0531	-5.40317e-10
0.0541	-5.20527e-10
0.0551	-5.01805e-10
0.0561	-4.84074e-10
0.0571	-4.67268e-10
0.0581	-4.51321e-10
0.0591	-4.36177e-10
0.0601	-4.21783e-10
0.0691	-3.19067e-10
0.0701	-3.10029e-10
0.0711	-3.01369e-10
0.0721	-2.93067e-10
0.0731	-2.85104e-10
0.0741	-2.77461e-10
0.0751	-2.70121e-10
0.0761	-2.63068e-10
0.0771	-2.56288e-10
0.0781	1.55984e-09
0.0791	-2.43492e-10
0.0801	2.5304e-09
0.0811	-2.31631e-10
0.0821	-2.26022e-10
0.0831	1.37778e-09
0.0841	-2.154e-10
0.0851	-2.10367e-10
0.0861	1.28344e-09
0.0871	-2.00817e-10
0.0881	-1.06217e-09
0.0891	6.54654e-10
0.0901	-1.87667e-10
0.0911	1.95622e-09
0.0921	1.12166e-09
0.0931	-1.75767e-10
0.0941	-1.72051e-10
0.0951	-1.68452e-10
0.0961	1.03023e-09
0.0971	-1.61584e-10
0.0981	1.687e-09
0.0991	1.65313e-09
0.1001	-1.25363e-09
0.1011	-5.71432e-10
0.1021	-2.26385e-09
0.1031	4.88933e-10
0.1041	1.09975e-09
0.1051	-9.19605e-10
0.1061	6.75174e-10
0.1071	2.86244e-10
0.1081	-6.63599e-10
0.1091	-1.0142e-09
0.1101	6.67393e-10
0.1111	-1.13306e-09
0.1121	-1.60879e-09
0.1131	5.21114e-10
0.1141	2.24531e-09
0.1151	1.73612e-09
0.1161	-1.21258e-09
0.1171	-1.78594e-09
0.1181	-1.02854e-10
0.1191	-6.4082e-10
0.1201	-3.92259e-09
0.1211	-4.19528e-10
0.1221	-1.02171e-09
0.1231	7.39454e-10
0.1241	1.19864e-09
0.1251	-1.30036e-09
0.1261	-3.99206e-09
0.1271	2.40456e-09
0.1281	1.51219e-10
0.1291	-2.75722e-10
0.1301	5.18215e-09
0.1311	8.12458e-10
0.1321	1.05006e-06
0.1331	-2.78937e-09
0.1341	3.96489e-07
0.1351	1.31331e-06
0.1361	1.94556e-09
0.1371	-1.04194e-08
0.1381	0.0024959
0.1391	0.00708178
0.1401	4.83136e-09
0.1411	1.79638e-06
0.1421	1.21054e-06
0.1431	1.85136e-06
0.1441	4.98883e-07
0.1451	1.89627e-07
0.1461	6.0974e-07
0.1471	6.27407e-09
0.1481	0.00453358
0.1491	0.00986811
0.1501	0.0109204
0.1511	0.0127714
0.1521	0.00414947
0.1531	1.65945e-06
0.1541	0.0175153
0.1551	0.00716028
0.1561	0.00964802
0.1571	3.13232e-06
0.1581	0.0106893
0.1591	0.00619704
0.1601	0.0175595
0.1611	0.026015
0.1621	0.0203732
0.1631	0.0141424
0.1641	0.0225157
0.1651	0.0278902
0.1661	0.0224566
0.1671	-0.004482
0.1681	0.0349813
0.1691	-0.0138165
0.1701	-0.000264996
0.1711	0.00608566
0.1721	0.000362746
0.1731	-2.9938e-05
0.1741	-0.0131832
0.1751	-0.000304439
0.1761	0.0107883
0.1771	0.0125631
0.1781	0.00415615
0.1791	-0.00221383
0.1801	0.000113928
0.1811	-0.000317466
0.1821	0.00431129
0.1831	0.00855537
0.1841	0.00177696
0.1851	0.0103371
0.1861	0.00302702
0.1871	0.00171727
0.1881	-0.00172391
0.1891	0.00335743
0.1901	0.000350189
0.1911	-0.000903601
0.1921	0.00147495
0.1931	0.00148074
0.1941	0.000544695
0.1951	0.00335877
0.1961	0.000364024
0.1971	0.000302538
0.1981	0.00107746
0.1991	-0.00124627
0.2001	0.000631285
0.2101	0.000502595
0.2201	-0.000140065
0.2301	0.000560495
0.2401	0.000473667
0.2501	0.000616624
0.2601	0.000967797
0.2701	0.00171639
0.2801	0.00248135
0.2901	0.00321599
